STORE NAME#@LICENSE ID#@ACCOUNT NUMBER#@SQUARE FEET#@BUFFER SIZE#@ADDRESS#@ZIP CODE#@COMMUNITY AREA NAME#@COMMUNITY AREA#@WARD#@CENSUS TRACT#@CENSUS BLOCK#@X COORDINATE#@Y COORDINATE#@LATITUDE#@LONGITUDE#@LOCATION
MAYFAIR MARKET PLACE#@1948869#@340165#@12000#@A#@4728 N PULASKI RD#@60630#@ALBANY PARK#@14#@39#@140500#@170311405001000#@1148831.95247216#@1931243.1098496#@41.9672666701#@-87.7281470478#@(41.9672666701, -87.7281470478)"
MAYFLOWER FOOD#@1168793#@17975#@6000#@B#@2104 S ARCHER AVE#@60616#@ARMOUR SQUARE#@34#@25#@17031841100#@170318411001021#@1175264.59182914#@1890264.22754294#@41.8542653039#@-87.6321895068#@(41.8542653039, -87.6321895068)"
M & D VARIETY STORE#@18355#@7524#@4500#@B#@1300 W 111TH ST#@60643#@MORGAN PARK#@75#@34#@17031750100#@170317501004020#@1169607.66688505#@1831203.27460747#@41.6923196266#@-87.6546632113#@(41.6923196266, -87.6546632113)"
MEHRAB ZABIHA MEAT & TOBACCO#@1094121#@207539#@3000#@B#@2445 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020802#@170310208024001#@1158669.74663336#@1942366.00818072#@41.9975920168#@-87.6916681219#@(41.9975920168, -87.6916681219)"
MELISSA'S FOOD & LIQUORS INC#@29494#@11681#@3500#@B#@3867 W GRAND AVE#@60651#@HUMBOLDT PARK#@23#@27#@17031230700#@170312307003012#@1150134.10892006#@1908582.76387906#@41.9050594546#@-87.7239513845#@(41.9050594546, -87.7239513845)"
MIARA'S CONT'L PASTRY DELI INC#@10400#@4623#@5000#@B#@7051 W ADDISON ST#@60634#@DUNNING#@17#@36#@17031171000#@170311710005004#@1128545.07802899#@1923079.50918505#@41.9452338231#@-87.8029266385#@(41.9452338231, -87.8029266385)"
MICELI'S DELI & FOOD MART#@44924#@16493#@4000#@B#@2448 S OAKLEY AVE#@60608#@LOWER WEST SIDE#@31#@25#@17031841300#@170318413003008#@1161387.69922022#@1887514.88221394#@41.847020464#@-87.6831995522#@(41.8470204640, -87.6831995522)"
MICHAELS FRESH MARKET#@2043177#@354856#@41000#@A#@1300 E 47TH ST#@60653#@KENWOOD#@39#@4#@17031390100#@170313901001017#@1185546.30766008#@1874136.30422317#@41.8097727266#@-87.5949608909#@(41.8097727266, -87.5949608909)"
MID TOWN FOODS#@39968#@15264#@3520#@B#@3855 W DIVISION ST#@60651#@HUMBOLDT PARK#@23#@27#@17031231200#@170312312004002#@1150230.93409881#@1907681.30479559#@41.9025838739#@-87.7236192485#@(41.9025838739, -87.7236192485)"
MI MEXICO GROCERY#@1494240#@277614#@2600#@B#@2601 W 59TH ST#@60629#@CHICAGO LAWN#@66#@16#@17031835000#@170318350005001#@1160033.93403595#@1865405.02879372#@41.7863763432#@-87.688776514#@(41.7863763432, -87.6887765140)"
MINI MERCADO LA BETANIA#@33473#@3205#@2640#@B#@2800 S TRIPP AVE#@60623#@SOUTH LAWNDALE#@30#@22#@17031301803#@170313018033002#@1148469.25293755#@1885006.79859614#@41.8403965367#@-87.7306750125#@(41.8403965367, -87.7306750125)"
M & J LIQUOR & GROCERY#@15168#@6639#@2900#@B#@3654 W LAWRENCE AVE#@60625#@ALBANY PARK#@14#@39#@17031140301#@170311403011010#@1150913.71483623#@1931683.52010555#@41.9684345799#@-87.7204810114#@(41.9684345799, -87.7204810114)"
MLB FOOD#@1884977#@326392#@2500#@B#@613 E 67TH ST#@60637#@WOODLAWN#@42#@20#@17031421200#@170314212001005#@1181543.40328043#@1860685.48074213#@41.7729559039#@-87.6100578109#@(41.7729559039, -87.6100578109)"
MOO & OINK INC#@11915#@5928#@21500#@A#@4848 W MADISON ST#@60644#@AUSTIN#@25#@28#@17031251800#@170312518004015#@1143906.39024177#@1899620.06164238#@41.8805838854#@-87.7470529414#@(41.8805838854, -87.7470529414)"
MORELIA SUPERMARKET #2, INC.#@1648410#@298039#@12000#@A#@4833 W DIVERSEY AVE#@60639#@BELMONT CRAGIN#@19#@31#@17031190800#@170311908001001#@1143539.26426805#@1918138.09900425#@41.931406291#@-87.7479369735#@(41.9314062910, -87.7479369735)"
MORELIA SUPERMARKET, INC.#@1892862#@243702#@8000#@B#@7300 N WESTERN AVE#@60645#@WEST RIDGE#@2#@50#@17031020200#@170310202002007#@1158974.93188864#@1948414.86056553#@42.0141839829#@-87.6903783498#@(42.0141839829, -87.6903783498)"
MORGAN FOOD CORP LLC#@1270949#@250439#@3500#@B#@6600 S MORGAN ST#@60621#@ENGLEWOOD#@68#@17#@17031681000#@170316810003009#@1170741.1720107#@1861024.59862592#@41.7741289538#@-87.6496459973#@(41.7741289538, -87.6496459973)"
MOROLEON FOODS #2 INC.#@1801622#@314329#@3025#@B#@4257 S ROCKWELL ST#@60632#@BRIGHTON PARK#@58#@12#@17031580700#@170315807003005#@1159787.4969311#@1876115.05537546#@41.8157711158#@-87.6893858973#@(41.8157711158, -87.6893858973)"
MORSE FOOD AND MEAT MARKET#@1518304#@280735#@17000#@A#@1430 W MORSE AVE#@60626#@ROGERS PARK#@1#@49#@17031010600#@170310106004012#@1165298.32337148#@1946207.74072213#@42.0079949199#@-87.6671741467#@(42.0079949199, -87.6671741467)"
MOUNSEF INTERNATIONAL#@21126#@86704#@10001#@A#@4738 N KEDZIE AVE#@60625#@ALBANY PARK#@14#@33#@17031140701#@170311407011000#@1154145.70989852#@1931473.08811099#@41.9677930872#@-87.7086027049#@(41.9677930872, -87.7086027049)"
MR G'S FOOD & LIQUOR#@1429#@263#@3000#@B#@332 E 58TH ST#@60637#@WASHINGTON PARK#@40#@20#@17031400400#@170314004002002#@1179370.54060048#@1866670.71861153#@41.7894298575#@-87.6178403398#@(41.7894298575, -87.6178403398)"
MUNCHIES ON LARRABEE#@2073925#@210118#@2500#@B#@1012 N LARRABEE ST#@60610#@NEAR NORTH SIDE#@8#@27#@17031842200#@170318422001074#@1172113.34173019#@1907214.70419526#@41.9008485875#@-87.6432555365#@(41.9008485875, -87.6432555365)"
Municipal Foods#@1478386#@273724#@9980#@B#@2559 W DIVISION ST#@60622#@WEST TOWN#@24#@26#@17031242500#@170312425001002#@1158868.18153032#@1907844.63731378#@41.9028592342#@-87.6918885843#@(41.9028592342, -87.6918885843)"
MY RANCH, INC.#@1899688#@20694#@8500#@B#@4650 N SHERIDAN RD#@60640#@UPTOWN#@3#@46#@17031830700#@170310315011002#@1168740.46226787#@1931286.88220553#@41.9669775683#@-87.6549446417#@(41.9669775683, -87.6549446417)"
NANCE FOOD MART#@4756#@3277#@4500#@B#@10935 S WENTWORTH AVE#@60628#@ROSELAND#@49#@34#@17031491000#@170314910002007#@1176930.57631199#@1832294.68325566#@41.6951531575#@-87.6278202407#@(41.6951531575, -87.6278202407)"
NANCY FOODS INC#@79959#@23327#@2500#@B#@12315 S STATE ST#@60628#@WEST PULLMAN#@53#@9#@17031530600#@170315306002026#@1178520.74795007#@1823233.6333488#@41.6702523999#@-87.6222719562#@(41.6702523999, -87.6222719562)"
NATIONAL FRUIT STOP#@23627#@9531#@3000#@B#@3523 W LAWRENCE AVE#@60625#@ALBANY PARK#@14#@33#@17031140701#@170311407012002#@1151894.18661271#@1931625.3434103#@41.9682556374#@-87.7168773813#@(41.9682556374, -87.7168773813)"
Natural Country Deli#@2017781#@350688#@3500#@B#@6452 N MILWAUKEE AVE#@60631#@NORWOOD PARK#@10#@41#@17031100200#@170311002001019#@1132184.54260183#@1942510.93180839#@41.9984929696#@-87.7890953687#@(41.9984929696, -87.7890953687)"
NAYAB MART#@1444872#@269649#@3125#@B#@2449 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020802#@170310208024001#@1158623.87243582#@1942364.61037976#@41.9975891244#@-87.6918369148#@(41.9975891244, -87.6918369148)"
NEIL'S FOOD#@1998505#@221849#@3500#@B#@7749 S HALSTED ST#@60620#@AUBURN GRESHAM#@71#@17#@17031710100#@170317101001007#@1172356.9491783#@1853275.98927996#@41.7528304183#@-87.6439505248#@(41.7528304183, -87.6439505248)"
NEW LA ESTRELLA FOODS INC.#@2003267#@348383#@5800#@B#@3003 W 63RD ST#@60629#@CHICAGO LAWN#@66#@15#@17031660600#@170316606005000#@1157424.76811927#@1862672.6416905#@41.7789315569#@-87.6984170935#@(41.7789315569, -87.6984170935)"
NEW POP-IN#@1719179#@306063#@8784#@B#@413 S KEDZIE AVE#@60612#@EAST GARFIELD PARK#@27#@28#@17031271200#@170312712001033#@1155148.67826665#@1897819.11711613#@41.8754237451#@-87.7058203625#@(41.8754237451, -87.7058203625)"
NICKEL LIQUOR & MINI MART INC#@22084#@9178#@10001#@A#@3637 W DIVISION ST#@60651#@HUMBOLDT PARK#@23#@27#@17031231200#@170312312001002#@1151779.24277038#@1907710.53839375#@41.9026337556#@-87.7179312389#@(41.9026337556, -87.7179312389)"
NOOR MEAT#@61680#@19506#@3000#@B#@2505 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020802#@170310208024002#@1158430.46083218#@1942357.57972503#@41.9975738059#@-87.6925485988#@(41.9975738059, -87.6925485988)"
NORTHWEST FOOD & LIQUOR#@1119636#@209419#@3180#@B#@5170 W NORTH AVE#@60639#@AUSTIN#@25#@37#@17031250200#@170312502001025#@1141540.82223376#@1910183.37738951#@41.9096148952#@-87.7554779679#@(41.9096148952, -87.7554779679)"
OGIES FOOD, INC#@26972#@11210#@10001#@A#@2600 W LITHUANIAN PLAZA CT#@60629#@CHICAGO LAWN#@66#@15#@17031660900#@170316609003018#@1160212.86913824#@1858843.11158372#@41.7683658358#@-87.6883009077#@(41.7683658358, -87.6883009077)"
OHIO FOOD MART#@1225367#@243092#@3500#@B#@5345 W OHIO ST#@60644#@AUSTIN#@25#@37#@17031251500#@170312515002004#@1140427.88626328#@1903410.30575405#@41.8910492873#@-87.7597328373#@(41.8910492873, -87.7597328373)"
OLD WORLD MARKET#@7507#@3851#@10001#@A#@5129 N BROADWAY#@60640#@UPTOWN#@3#@48#@17031031200#@170310312003004#@1167423.6810531#@1934373.3340121#@41.9754753986#@-87.6596970117#@(41.9754753986, -87.6596970117)"
OLIVE MOUNT MART#@1337266#@205718#@3000#@B#@3536 W 63RD ST#@60629#@CHICAGO LAWN#@66#@15#@17031660400#@170316604003014#@1153755.80920243#@1862648.96170152#@41.7789401249#@-87.7118685723#@(41.7789401249, -87.7118685723)"
ONE STOP#@2032029#@352811#@2500#@B#@4401 W MADISON ST#@60624#@WEST GARFIELD PARK#@26#@28#@17031260500#@170312605001000#@1147026.59189039#@1899610.81555467#@41.8804994508#@-87.735595961#@(41.8804994508, -87.7355959610)"
ONE STOP FOOD & LIQUOR STORE#@1094#@205#@58000#@A#@4301 S LAKE PARK AVE#@60653#@KENWOOD#@39#@4#@17031390100#@170313901001006#@1184507.88631985#@1876712.03942412#@41.8168651481#@-87.5986888442#@(41.8168651481, -87.5986888442)"
ORIENTAL ASIA MARKET INC.#@1903198#@330517#@7500#@B#@4932 N SHERIDAN RD#@60640#@UPTOWN#@3#@46#@17031031200#@170310312004004#@1168693.63017103#@1933319.41905254#@41.9725559281#@-87.6550576698#@(41.9725559281, -87.6550576698)"
ORLEANS MARKET#@23467#@9485#@3002#@B#@316 W ILLINOIS ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031081800#@170310818002056#@1174028.50372816#@1903591.66674983#@41.8908642852#@-87.6363291879#@(41.8908642852, -87.6363291879)"
OSAMA FOOD MART#@2031620#@352625#@2800#@B#@615 E 67TH ST#@60637#@WOODLAWN#@42#@20#@17031421200#@170314212001005#@1181566.42439099#@1860686.26406719#@41.7729575221#@-87.6099733981#@(41.7729575221, -87.6099733981)"
OUTLET KINGDOM#@2054475#@356046#@4000#@B#@3449 S HALSTED ST#@60608#@BRIDGEPORT#@60#@11#@17031839700#@170318397002011#@1171577.64131184#@1881783.37887492#@41.8310749437#@-87.6459711122#@(41.8310749437, -87.6459711122)"
PAR BIRDIE FOODS#@28222#@11464#@6000#@B#@2234 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020500#@170310205002010#@1160106.82321144#@1942489.41367468#@41.9979009735#@-87.6863782179#@(41.9979009735, -87.6863782179)"
PARK FOODS OF 71ST STREET,INC.#@1677517#@300221#@3500#@B#@2612 W 71ST ST#@60629#@CHICAGO LAWN#@66#@18#@17031660900#@170316609003037#@1160100.05343283#@1857512.63662151#@41.7647171389#@-87.6887509815#@(41.7647171389, -87.6887509815)"
PARK PACKING OF CHICAGO, INC.#@2008956#@340517#@3500#@B#@1544 W 41ST ST#@60609#@NEW CITY#@61#@11#@17031842600#@170318426002022#@1166633.85441361#@1877402.12589776#@41.8191594443#@-87.6642353554#@(41.8191594443, -87.6642353554)"
PARKSHORE MARKET LTD#@26464#@10858#@2860#@B#@195 N HARBOR DR#@60601#@LOOP#@32#@42#@17031320100#@170313201004007#@1179687.02054645#@1901930.25366458#@41.8861772806#@-87.6155996011#@(41.8861772806, -87.6155996011)"
PATEL BROS#@25338#@88729#@5000#@B#@2610 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020602#@170310206023013#@1157695.36686563#@1942415.31640094#@41.9977473006#@-87.6952511581#@(41.9977473006, -87.6952511581)"
PAULINA MARKET#@1680919#@301699#@10000#@A#@3501 N LINCOLN AVE#@60657#@LAKE VIEW#@6#@32#@17031831900#@#@1164057.21585182#@1923333.71064471#@41.9452541584#@-87.6723897932#@(41.9452541584, -87.6723897932)"
PAULINA SUPER MARKET INC#@4851#@3286#@7000#@B#@7622 N PAULINA ST#@60626#@ROGERS PARK#@1#@49#@17031010100#@170310101002010#@1163617.23857818#@1950601.53916798#@42.020087315#@-87.6732345632#@(42.0200873150, -87.6732345632)"
PEORIA PACKING LTD#@33970#@14795#@8000#@B#@1300 W LAKE ST#@60607#@NEAR WEST SIDE#@28#@27#@17031833000#@170318330002051#@1167882.58542971#@1901616.99427082#@41.88558042#@-87.6589569108#@(41.8855804200, -87.6589569108)"
PERSONAL LIQUORS INC#@8913#@4189#@6000#@B#@4241 W MADISON ST#@60624#@WEST GARFIELD PARK#@26#@28#@17031260600#@170312606001000#@1147946.91924042#@1899631.72853535#@41.8805391992#@-87.7322160373#@(41.8805391992, -87.7322160373)"
PETERSON FOOD MART#@1272746#@251347#@2500#@B#@2534 W PETERSON AVE#@60659#@WEST RIDGE#@2#@50#@17031020802#@170310208021019#@1158181.48963741#@1939808.8920842#@41.9905852147#@-87.6935345218#@(41.9905852147, -87.6935345218)"
PETE'S FRESH MARKET#@1598145#@292834#@50000#@A#@3448 E 118TH ST#@60617#@HEGEWISCH#@55#@10#@17031550100#@170315501005014#@1201135.13326617#@1827369.41923907#@41.6810595555#@-87.5393675414#@(41.6810595555, -87.5393675414)"
PETE'S FRESH SUPERMARKET#@1771242#@312119#@#@A#@2526 W CERMAK RD#@60608#@SOUTH LAWNDALE#@30#@28#@17031840700#@170318000000000#@1159779.467#@1889354.072#@41.85210065#@-87.68905111#@(41.85210065, -87.68905111)"
PETE'S FRESH SUPERMARKET#@1771242#@312119#@75000#@A#@2526 W CERMAK RD#@60608#@SOUTH LAWNDALE#@30#@28#@17031840700#@170318407003019#@1159779.4669181#@1889354.07150937#@41.8521006532#@-87.6890511106#@(41.8521006532, -87.6890511106)"
PETE'S MARKET#@36823#@15303#@10001#@A#@5724 S KEDZIE AVE#@60629#@GAGE PARK#@63#@14#@17031630900#@170316309001016#@1155989.47100194#@1866372.1648613#@41.789112548#@-87.7035797266#@(41.7891125480, -87.7035797266)"
PETE'S MEAT & GROCERY #2#@1646096#@296662#@7500#@B#@2001 W 71ST ST#@60636#@WEST ENGLEWOOD#@67#@17#@17031672000#@170316720003002#@1164235.47683624#@1857536.33148052#@41.764696121#@-87.6735927847#@(41.7646961210, -87.6735927847)"
PETE'S PRODUCE#@1476553#@273114#@5000#@B#@1543 E 87TH ST#@60619#@CALUMET HEIGHTS#@48#@8#@17031480200#@170314802001001#@1188145.96280003#@1847564.37404519#@41.7367954576#@-87.5862725091#@(41.7367954576, -87.5862725091)"
PETE'S PRODUCE#@1448266#@271341#@10000#@A#@1411 W 87TH ST#@60620#@AUBURN GRESHAM#@71#@21#@17031711400#@170317114001001#@1168376.32150495#@1847018.23087332#@41.7357448514#@-87.6587177057#@(41.7357448514, -87.6587177057)"
P & I FOOD & LIQUOR INC.#@16647#@6907#@3000#@B#@4154 W DIVISION ST#@60651#@HUMBOLDT PARK#@23#@37#@17031230600#@170312306002011#@1148216.44879898#@1907711.8754945#@41.9027068139#@-87.7310180698#@(41.9027068139, -87.7310180698)"
POLONIA FOOD MART#@6455#@3630#@10001#@A#@1956 W ARMITAGE AVE#@60622#@LOGAN SQUARE#@22#@32#@17031832300#@170318323001065#@1162748.60204818#@1913344.48943029#@41.9178707156#@-87.6774806152#@(41.9178707156, -87.6774806152)"
POTASH BROS INC#@19826#@8018#@10001#@A#@875 N STATE ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031081201#@170310812012003#@1176242.09950973#@1906530.22124008#@41.8988781974#@-87.6281111483#@(41.8988781974, -87.6281111483)"
POTASH BROS. SUPERMARKET#@164#@21#@12000#@A#@1525 N CLARK ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031080201#@170310802012003#@1175288.47115954#@1910618.44810808#@41.9101179449#@-87.6314908914#@(41.9101179449, -87.6314908914)"
PRESTIGE LIQUORS#@1883995#@325934#@2900#@B#@7104 S WESTERN AVE#@60636#@CHICAGO LAWN#@66#@18#@17031661000#@170316610004000#@1161564.7766862#@1857442.92583227#@41.7644955967#@-87.6833842675#@(41.7644955967, -87.6833842675)"
PUERTO RICO FOOD & LIQUORS#@2033049#@353309#@2500#@B#@2559 W AUGUSTA BLVD#@60622#@WEST TOWN#@24#@26#@17031242500#@170312425002002#@1158919.05674757#@1906519.38109683#@41.8992215766#@-87.6917381162#@(41.8992215766, -87.6917381162)"
QUALITY FOOD ON 71 ST INC#@76481#@22614#@3000#@B#@2557 W 71ST ST#@60629#@CHICAGO LAWN#@66#@18#@17031661000#@170316610004004#@1160309.13387943#@1857439.33151556#@41.7645116769#@-87.687986655#@(41.7645116769, -87.6879866550)"
QUICK STOP FOOD MART#@39791#@3604#@3000#@B#@2751 W PRATT BLVD#@60645#@WEST RIDGE#@2#@50#@17031020601#@170310206011001#@1156542.52736639#@1944958.74825593#@42.0047500731#@-87.6994227766#@(42.0047500731, -87.6994227766)"
QUINTESSENCE#@2033012#@350756#@3000#@B#@1532 N PULASKI RD#@60651#@HUMBOLDT PARK#@23#@30#@17031230600#@170312306001006#@1149393.37859126#@1910052.78863495#@41.909107755#@-87.7266341469#@(41.9091077550, -87.7266341469)"
RAINBOW FINER FOOD & LIQUOR#@9138#@4236#@3500#@B#@6316 S ASHLAND AVE#@60636#@WEST ENGLEWOOD#@67#@16#@17031671200#@170316712001000#@1166715.98271409#@1862739.7476557#@41.7789224055#@-87.6643526811#@(41.7789224055, -87.6643526811)"
RAINBOW GROCERY#@61801#@19562#@2500#@B#@2003 W 69TH ST#@60636#@WEST ENGLEWOOD#@67#@17#@17031671500#@170316715002005#@1164163.50898603#@1858859.406037#@41.7683283348#@-87.673819384#@(41.7683283348, -87.6738193840)"
RICH'S DELI & LIQUOR, INC#@16735#@6920#@3400#@B#@857 N WESTERN AVE#@60622#@WEST TOWN#@24#@32#@17031242400#@170312424002016#@1160284.98730894#@1905888.0401877#@41.8974609845#@-87.6867385577#@(41.8974609845, -87.6867385577)"
RICHWELL MARKET#@1070189#@205927#@7500#@B#@1835 S CANAL ST#@60616#@LOWER WEST SIDE#@31#@25#@17031843200#@170318432002008#@1173469.3263424#@1891121.2873226#@41.8566571782#@-87.6387533453#@(41.8566571782, -87.6387533453)"
RIGO'S GROCERY#@1144306#@215370#@2500#@B#@2858 S LAWNDALE AVE#@60623#@SOUTH LAWNDALE#@30#@22#@17031301702#@170313017023004#@1152136.58436941#@1884500.84872862#@41.8389367453#@-87.7172305546#@(41.8389367453, -87.7172305546)"
RIO GRANDE FRUIT MARKET, INC.#@1042285#@201574#@3750#@B#@3501 W NORTH AVE#@60647#@HUMBOLDT PARK#@23#@26#@17031230800#@170312308001000#@1152725.35739213#@1910369.20446919#@41.9099107051#@-87.7143855102#@(41.9099107051, -87.7143855102)"
RITE PRICE FOOD#@1198136#@222688#@3600#@B#@5606 W DIVISION ST#@60651#@AUSTIN#@25#@29#@17031250600#@170312506002013#@1138707.84849101#@1907480.83144377#@41.9022506897#@-87.7659509238#@(41.9022506897, -87.7659509238)"
RIVERSIDE DELI#@6403#@3619#@5500#@B#@1656 W CORTLAND ST#@60622#@LOGAN SQUARE#@22#@32#@17031832300#@170318323001048#@1164752.57608433#@1912745.99372222#@41.916186115#@-87.6701349439#@(41.9161861150, -87.6701349439)"
RIVIERA FOODS#@39650#@89265#@3500#@B#@3218 N HARLEM AVE#@60634#@DUNNING#@17#@36#@17031170800#@170311708001011#@1127474.97544397#@1920652.26666513#@41.9385912816#@-87.8069148007#@(41.9385912816, -87.8069148007)"
RJ Liquors#@1597198#@292263#@3550#@B#@5640 W FULLERTON AVE#@60639#@BELMONT CRAGIN#@19#@30#@17031190602#@170311906022035#@1138190.02891263#@1915426.68518388#@41.9240644164#@-87.7676604864#@(41.9240644164, -87.7676604864)"
RODRIGUEZ FRUITS & VEGETABLE#@18231#@7487#@2626#@B#@2458 S ST LOUIS AVE#@60623#@SOUTH LAWNDALE#@30#@22#@17031300700#@170313007003004#@1153392.17652893#@1887204.05267518#@41.8463298609#@-87.7125513997#@(41.8463298609, -87.7125513997)"
ROMAN BROS 1 INC#@11900#@5925#@10001#@A#@6978 N CLARK ST#@60626#@ROGERS PARK#@1#@49#@17031010702#@170310107022004#@1163418.92676084#@1946507.16668773#@42.0088564722#@-87.674080374#@(42.0088564722, -87.6740803740)"
ROSE-RIDGE FOODS#@1145417#@216010#@3000#@B#@10500 S MICHIGAN AVE#@60628#@ROSELAND#@49#@9#@17031490902#@170314909022043#@1178820.31461046#@1835321.03970127#@41.7034152187#@-87.6208096791#@(41.7034152187, -87.6208096791)"
ROYLA BLUE FOODS#@27007#@63611#@2500#@B#@4359 S CAMPBELL AVE#@60632#@BRIGHTON PARK#@58#@12#@17031580700#@170315807003013#@1160464.17049405#@1875452.00404226#@41.8139376802#@-87.686922014#@(41.8139376802, -87.6869220140)"
R & S DISCOUNT FOOD, WINE, & LIQUOR#@8647#@4130#@2800#@B#@2425 W DIVERSEY AVE#@60647#@LOGAN SQUARE#@22#@1#@17031830900#@170318309003001#@1159580.42381824#@1918486.5731815#@41.932046851#@-87.6889786863#@(41.9320468510, -87.6889786863)"
SAFAH FOOD & LIQUOR INC#@14103#@6462#@3000#@B#@7105 S RACINE AVE#@60636#@ENGLEWOOD#@68#@17#@17031681400#@170316814002001#@1169589.67948967#@1857650.99339078#@41.7648964002#@-87.6539648335#@(41.7648964002, -87.6539648335)"
SAHAR INTERNATIONAL SUPERMARKET#@2079006#@263556#@7900#@B#@4851 N KEDZIE AVE#@60625#@ALBANY PARK#@14#@33#@17031140100#@170311401002004#@1154202.45817964#@1932262.27943084#@41.9699575396#@-87.7083728782#@(41.9699575396, -87.7083728782)"
SAM FOOD AND LIQUOR#@8745#@4153#@3000#@B#@6812 N SHERIDAN RD#@60626#@ROGERS PARK#@1#@49#@17031010502#@170310105022000#@1166934.708698#@1945473.41340561#@42.0059448161#@-87.6611747511#@(42.0059448161, -87.6611747511)"
SANABEL GROCERY & BAKERY#@2009055#@349374#@6200#@B#@4213 N KEDZIE AVE#@60618#@IRVING PARK#@16#@33#@17031160601#@170311606011005#@1154336.81556726#@1927899.60557585#@41.9579834025#@-87.7079959151#@(41.9579834025, -87.7079959151)"
SAVE-A-LOT  #851#@1167119#@216203#@114100#@A#@10700 S HALSTED ST#@60628#@MORGAN PARK#@75#@34#@17031750100#@170317501001000#@1172839.76943878#@1833862.84728741#@41.6995474147#@-87.6427519151#@(41.6995474147, -87.6427519151)"
SAVE-A-LOT  #852#@1145759#@216203#@14166#@A#@7240 S STONY ISLAND AVE#@60649#@SOUTH SHORE#@43#@5#@17031430400#@170314304002007#@1188030.88530894#@1857120.95665065#@41.7630223653#@-87.5863901619#@(41.7630223653, -87.5863901619)"
SAVE-A-LOT # 854#@1245433#@216203#@15000#@A#@7908 S HALSTED ST#@60620#@AUBURN GRESHAM#@71#@17#@17031710800#@170317108001009#@1172300.99725074#@1852361.57841777#@41.7503223874#@-87.6441824061#@(41.7503223874, -87.6441824061)"
SAVE-A-LOT   #856#@1222884#@216203#@12000#@A#@5555 W NORTH AVE#@60639#@AUSTIN#@25#@37#@17031250700#@170312507004001#@1138898.64555691#@1910041.70567455#@41.9092745667#@-87.765187785#@(41.9092745667, -87.7651877850)"
SAVE-A-LOT  # 858#@1272454#@216203#@12000#@A#@2858 E 83RD ST#@60617#@SOUTH CHICAGO#@46#@7#@17031460302#@170314603024017#@1196917.32105959#@1850533.97189374#@41.7447308395#@-87.5540391375#@(41.7447308395, -87.5540391375)"
SAVE-A-LOT  #859#@1272455#@216203#@12000#@A#@420 S PULASKI RD#@60624#@WEST GARFIELD PARK#@26#@24#@17031260700#@170312607002016#@1149764.94334651#@1897457.34591499#@41.8745373122#@-87.7255969017#@(41.8745373122, -87.7255969017)"
SAVE-A-LOT #860#@1196076#@216203#@12500#@A#@4439 W 63RD ST#@60629#@WEST LAWN#@65#@13#@17031650301#@170316503011004#@1147705.01875897#@1862415.00805759#@41.7784159744#@-87.7340575715#@(41.7784159744, -87.7340575715)"
SAVE-A-LOT  #862#@1353496#@216203#@14800#@A#@4701 S COTTAGE GROVE AVE#@60615#@KENWOOD#@39#@4#@17031390400#@170313904002002#@1182423.86196223#@1874006.37894933#@41.8094892465#@-87.6064174294#@(41.8094892465, -87.6064174294)"
SAVE-A-LOT # 866#@1299911#@216203#@#@A#@3939 W OGDEN AVE#@60623#@NORTH LAWNDALE#@29#@22#@17031843400#@170318000000000#@1150300.621#@1888988.907#@41.85128849#@-87.72385084#@(41.85128849, -87.72385084)"
Save-A-Lot #882#@2079367#@216203#@16290#@A#@344 E 63RD ST#@60637#@WASHINGTON PARK#@40#@20#@17031400800#@170314008001008#@1179590.4356351#@1863353.33440064#@41.7803216101#@-87.6171353804#@(41.7803216101, -87.6171353804)"
Save-A-Lot #886#@2079232#@216203#@13000#@A#@148 W 79TH ST#@60620#@GREATER GRAND CROSSING#@69#@17#@17031691200#@170316912002015#@1176452.44175661#@1852636.22244145#@41.7509837901#@-87.6289614545#@(41.7509837901, -87.6289614545)"
SAVEWAY FOOD#@1594450#@290756#@3000#@B#@313 E 43RD ST#@60653#@GRAND BOULEVARD#@38#@3#@17031835800#@170318358001004#@1178918.69619301#@1876526.87030995#@41.8164863247#@-87.6191968314#@(41.8164863247, -87.6191968314)"
SERRELLI'S FOODS#@6981#@62794#@4000#@B#@6454 W NORTH AVE#@60707#@AUSTIN#@25#@36#@17031250500#@170312505002029#@1132926.40115027#@1909986.63248118#@41.909229895#@-87.7871288207#@(41.9092298950, -87.7871288207)"
SEVEN ELEVEN#@34710#@14901#@3000#@B#@1425 W MONTROSE AVE#@60613#@LAKE VIEW#@6#@47#@17031060100#@170310601001000#@1165738.538#@1929275.819#@41.9615238247#@-87.6660398556#@(41.9615238247, -87.6660398556)"
SEVEN NINE ELEVEN FOOD MART, INC.#@2036#@401#@4300#@B#@4884 S ARCHER AVE#@60632#@ARCHER HEIGHTS#@57#@14#@17031570400#@170315704002008#@1151496.51240521#@1871991.20336288#@41.8046211506#@-87.7199070655#@(41.8046211506, -87.7199070655)"
